losses,time_itr,lambda_,step_size,preprocess_time
768.9935528595485,0.054078102111816406,0.01,0.0001,1.5052268505096436
769.3679819804852,0.05183696746826172,0.01,0.0001,1.5052268505096436
769.4478535245523,0.04203319549560547,0.01,0.0001,1.5052268505096436
769.3569758615764,0.04428863525390625,0.01,0.0001,1.5052268505096436
769.0618302113547,0.042597293853759766,0.01,0.0001,1.5052268505096436
768.9609611766431,0.04385781288146973,0.01,0.0001,1.5052268505096436
768.9676345207936,0.0423281192779541,0.01,0.0001,1.5052268505096436
768.9744917452292,0.03848910331726074,0.01,0.0001,1.5052268505096436
768.5786380183929,0.045764923095703125,0.01,0.0001,1.5052268505096436
768.5634359052276,0.0366971492767334,0.01,0.0001,1.5052268505096436
768.5703876100915,0.02890181541442871,0.01,0.0001,1.5052268505096436
769.0219200722529,0.03725123405456543,0.01,0.0001,1.5052268505096436
768.8150024176734,0.044739723205566406,0.01,0.0001,1.5052268505096436
768.5749759538049,0.041893959045410156,0.01,0.0001,1.5052268505096436
768.6594551444626,0.044220924377441406,0.01,0.0001,1.5052268505096436
768.6431445516357,0.042799949645996094,0.01,0.0001,1.5052268505096436
768.7869541942194,0.04522109031677246,0.01,0.0001,1.5052268505096436
768.8480930461438,0.04221701622009277,0.01,0.0001,1.5052268505096436
768.7942451920736,0.040968894958496094,0.01,0.0001,1.5052268505096436
768.6776601814117,0.03920412063598633,0.01,0.0001,1.5052268505096436
768.6459343523127,0.04377603530883789,0.01,0.0001,1.5052268505096436
768.647993874532,0.033294677734375,0.01,0.0001,1.5052268505096436
768.6513170314805,0.038504838943481445,0.01,0.0001,1.5052268505096436
768.4622417448115,0.04460716247558594,0.01,0.0001,1.5052268505096436
768.4564786185341,0.03975486755371094,0.01,0.0001,1.5052268505096436
768.4604262263634,0.031580209732055664,0.01,0.0001,1.5052268505096436
768.6759925621168,0.05748105049133301,0.01,0.0001,1.5052268505096436
768.5859704170922,0.04477810859680176,0.01,0.0001,1.5052268505096436
768.4684051931605,0.0473179817199707,0.01,0.0001,1.5052268505096436
768.519390051789,0.04149794578552246,0.01,0.0001,1.5052268505096436
768.5160944743902,0.0411992073059082,0.01,0.0001,1.5052268505096436
768.5675329098888,0.043193817138671875,0.01,0.0001,1.5052268505096436
768.6031796538746,0.04079890251159668,0.01,0.0001,1.5052268505096436
768.572378626159,0.040380001068115234,0.01,0.0001,1.5052268505096436
768.5268158329656,0.044541120529174805,0.01,0.0001,1.5052268505096436
768.5173159325999,0.03894400596618652,0.01,0.0001,1.5052268505096436
768.5178515665607,0.03607511520385742,0.01,0.0001,1.5052268505096436
768.5193752729556,0.04157686233520508,0.01,0.0001,1.5052268505096436
768.427504468556,0.0329890251159668,0.01,0.0001,1.5052268505096436
768.4252121946466,0.03467416763305664,0.01,0.0001,1.5052268505096436
768.4278668290375,0.03284096717834473,0.01,0.0001,1.5052268505096436
768.527638008071,0.04470515251159668,0.01,0.0001,1.5052268505096436
768.4906120193191,0.045665740966796875,0.01,0.0001,1.5052268505096436
768.4327836588806,0.05269026756286621,0.01,0.0001,1.5052268505096436
768.4607209167282,0.0443267822265625,0.01,0.0001,1.5052268505096436
768.4601933965856,0.04173588752746582,0.01,0.0001,1.5052268505096436
768.4781807727657,0.0444788932800293,0.01,0.0001,1.5052268505096436
768.4969814493945,0.0412900447845459,0.01,0.0001,1.5052268505096436
768.4802791714836,0.04380512237548828,0.01,0.0001,1.5052268505096436
768.4630816567037,0.04685616493225098,0.01,0.0001,1.5052268505096436
768.4602448325816,0.04545903205871582,0.01,0.0001,1.5052268505096436
768.4604710803854,0.03792309761047363,0.01,0.0001,1.5052268505096436
768.4614468758289,0.024554967880249023,0.01,0.0001,1.5052268505096436
768.4154493920416,0.03689408302307129,0.01,0.0001,1.5052268505096436
768.4146961770666,0.031122922897338867,0.01,0.0001,1.5052268505096436
768.4155073113456,0.03774118423461914,0.01,0.0001,1.5052268505096436
768.4612226278247,0.04386472702026367,0.01,0.0001,1.5052268505096436
768.4477375555583,0.03991222381591797,0.01,0.0001,1.5052268505096436
768.4205371670423,0.04081583023071289,0.01,0.0001,1.5052268505096436
768.4344642387562,0.049980878829956055,0.01,0.0001,1.5052268505096436
768.4342766342814,0.0382540225982666,0.01,0.0001,1.5052268505096436
768.4397245378009,0.0542447566986084,0.01,0.0001,1.5052268505096436
768.4489250492263,0.07021212577819824,0.01,0.0001,1.5052268505096436
768.4398013092733,0.04074907302856445,0.01,0.0001,1.5052268505096436
768.4336221324716,0.0729379653930664,0.01,0.0001,1.5052268505096436
768.4330768006006,0.0600130558013916,0.01,0.0001,1.5052268505096436
768.4331588399147,0.08379530906677246,0.01,0.0001,1.5052268505096436
768.433690434973,0.05391383171081543,0.01,0.0001,1.5052268505096436
768.417718565582,0.0331571102142334,0.01,0.0001,1.5052268505096436
768.4173855785842,0.02985978126525879,0.01,0.0001,1.5052268505096436
768.4183106928222,0.03618288040161133,0.01,0.0001,1.5052268505096436
768.4370249715897,0.04190683364868164,0.01,0.0001,1.5052268505096436
768.430543588674,0.08721423149108887,0.01,0.0001,1.5052268505096436
768.417231921346,0.0818328857421875,0.01,0.0001,1.5052268505096436
768.4248523119085,0.07148909568786621,0.01,0.0001,1.5052268505096436
768.4240873765839,0.04097294807434082,0.01,0.0001,1.5052268505096436
768.4251562464835,0.039492130279541016,0.01,0.0001,1.5052268505096436
768.4293216835641,0.04282498359680176,0.01,0.0001,1.5052268505096436
768.4241339130853,0.042752981185913086,0.01,0.0001,1.5052268505096436
768.4218449282336,0.043168067932128906,0.01,0.0001,1.5052268505096436
768.4215128023782,0.0416257381439209,0.01,0.0001,1.5052268505096436
768.4215371717778,0.04691886901855469,0.01,0.0001,1.5052268505096436
768.4215276431933,0.06021404266357422,0.01,0.0001,1.5052268505096436
768.4080068257708,0.03010416030883789,0.01,0.0001,1.5052268505096436
768.4077633467209,0.03497886657714844,0.01,0.0001,1.5052268505096436
768.4083760959252,0.0325319766998291,0.01,0.0001,1.5052268505096436
768.4183836375192,0.040544986724853516,0.01,0.0001,1.5052268505096436
768.4170813342349,0.042076826095581055,0.01,0.0001,1.5052268505096436
768.4101569311208,0.03735709190368652,0.01,0.0001,1.5052268505096436
768.4147251979866,0.043257951736450195,0.01,0.0001,1.5052268505096436
768.4145209661143,0.0435791015625,0.01,0.0001,1.5052268505096436
768.4151171630518,0.04994797706604004,0.01,0.0001,1.5052268505096436
768.4175223544624,0.08661603927612305,0.01,0.0001,1.5052268505096436
768.415338010928,0.041429996490478516,0.01,0.0001,1.5052268505096436
768.4147548214812,0.041832923889160156,0.01,0.0001,1.5052268505096436
768.4150726400794,0.04396390914916992,0.01,0.0001,1.5052268505096436
768.4151023616885,0.04425501823425293,0.01,0.0001,1.5052268505096436
768.415029552801,0.04864192008972168,0.01,0.0001,1.5052268505096436
768.4144566872096,0.0405881404876709,0.01,0.0001,1.5052268505096436
768.4143648792166,0.033360958099365234,0.01,0.0001,1.5052268505096436
768.4140862923338,0.036187171936035156,0.01,0.0001,1.5052268505096436
768.4170216152911,0.03928494453430176,0.01,0.0001,1.5052268505096436
768.4161221098387,0.043627023696899414,0.01,0.0001,1.5052268505096436
768.4123860251535,0.039411067962646484,0.01,0.0001,1.5052268505096436
768.413469979905,0.03827714920043945,0.01,0.0001,1.5052268505096436
768.4137184317063,0.04227566719055176,0.01,0.0001,1.5052268505096436
768.4133976950776,0.04359006881713867,0.01,0.0001,1.5052268505096436
768.4138964469878,0.04398012161254883,0.01,0.0001,1.5052268505096436
768.4129491288078,0.045465946197509766,0.01,0.0001,1.5052268505096436
768.412852981568,0.040457963943481445,0.01,0.0001,1.5052268505096436
768.4128538954907,0.04128217697143555,0.01,0.0001,1.5052268505096436
768.4127520591968,0.04212498664855957,0.01,0.0001,1.5052268505096436
768.4126599702236,0.03175091743469238,0.01,0.0001,1.5052268505096436
768.4140508646101,0.03527092933654785,0.01,0.0001,1.5052268505096436
768.4138533629423,0.036383867263793945,0.01,0.0001,1.5052268505096436
768.4135053183284,0.031230926513671875,0.01,0.0001,1.5052268505096436
768.4147705551458,0.040162086486816406,0.01,0.0001,1.5052268505096436
768.4131866738758,0.039067983627319336,0.01,0.0001,1.5052268505096436
768.4115926926906,0.04095005989074707,0.01,0.0001,1.5052268505096436
768.4116865287587,0.043231964111328125,0.01,0.0001,1.5052268505096436
768.4113521006204,0.0431828498840332,0.01,0.0001,1.5052268505096436
768.4112653378377,0.0405731201171875,0.01,0.0001,1.5052268505096436
768.4113487971919,0.0429840087890625,0.01,0.0001,1.5052268505096436
768.4112805632961,0.04018092155456543,0.01,0.0001,1.5052268505096436
768.41106151044,0.03903317451477051,0.01,0.0001,1.5052268505096436
768.4109693572368,0.04438614845275879,0.01,0.0001,1.5052268505096436
768.4110523432695,0.03781580924987793,0.01,0.0001,1.5052268505096436
768.4112430207084,0.03936195373535156,0.01,0.0001,1.5052268505096436
768.413339668433,0.03146696090698242,0.01,0.0001,1.5052268505096436
768.4131960412914,0.03735804557800293,0.01,0.0001,1.5052268505096436
768.4128753475673,0.031614065170288086,0.01,0.0001,1.5052268505096436
768.4130149347702,0.04912996292114258,0.01,0.0001,1.5052268505096436
768.4130554164099,0.044667720794677734,0.01,0.0001,1.5052268505096436
768.4116738886117,0.04150700569152832,0.01,0.0001,1.5052268505096436
768.4119162140349,0.041046857833862305,0.01,0.0001,1.5052268505096436
768.4116212204867,0.04255819320678711,0.01,0.0001,1.5052268505096436
768.4113047398395,0.043608903884887695,0.01,0.0001,1.5052268505096436
768.4115488514872,0.041251182556152344,0.01,0.0001,1.5052268505096436
768.4109341884545,0.044908761978149414,0.01,0.0001,1.5052268505096436
768.4105874575083,0.045472145080566406,0.01,0.0001,1.5052268505096436
768.410293739046,0.05968213081359863,0.01,0.0001,1.5052268505096436
768.4103495254163,0.037095069885253906,0.01,0.0001,1.5052268505096436
768.4101541009795,0.03382992744445801,0.01,0.0001,1.5052268505096436
768.4132170133452,0.03234505653381348,0.01,0.0001,1.5052268505096436
768.413294828059,0.03194093704223633,0.01,0.0001,1.5052268505096436
768.4136460872736,0.04556679725646973,0.01,0.0001,1.5052268505096436
768.4126391728436,0.07311320304870605,0.01,0.0001,1.5052268505096436
768.4121553238595,0.04264092445373535,0.01,0.0001,1.5052268505096436
768.4106476470635,0.038635969161987305,0.01,0.0001,1.5052268505096436
768.4099880266197,0.0408320426940918,0.01,0.0001,1.5052268505096436
768.4095487488657,0.05045795440673828,0.01,0.0001,1.5052268505096436
768.4098381329112,0.042672157287597656,0.01,0.0001,1.5052268505096436
768.4098140719537,0.059088945388793945,0.01,0.0001,1.5052268505096436
768.4100373685875,0.04358506202697754,0.01,0.0001,1.5052268505096436
768.4098701682359,0.03718709945678711,0.01,0.0001,1.5052268505096436
768.4102740112456,0.03712892532348633,0.01,0.0001,1.5052268505096436
768.4103171719962,0.036866188049316406,0.01,0.0001,1.5052268505096436
768.4104801014167,0.03912091255187988,0.01,0.0001,1.5052268505096436
768.4130574223725,0.03154301643371582,0.01,0.0001,1.5052268505096436
768.4130593206121,0.028171062469482422,0.01,0.0001,1.5052268505096436
768.4125991034663,0.04031991958618164,0.01,0.0001,1.5052268505096436
768.412650559429,0.06461119651794434,0.01,0.0001,1.5052268505096436
768.4116135075741,0.051796913146972656,0.01,0.0001,1.5052268505096436
768.4116401419193,0.04484391212463379,0.01,0.0001,1.5052268505096436
768.4121156113512,0.06354808807373047,0.01,0.0001,1.5052268505096436
768.4113200648858,0.037947893142700195,0.01,0.0001,1.5052268505096436
768.4105454059909,0.049299001693725586,0.01,0.0001,1.5052268505096436
768.4103895257667,0.04478907585144043,0.01,0.0001,1.5052268505096436
768.4098857515337,0.0448460578918457,0.01,0.0001,1.5052268505096436
768.410036391495,0.05151486396789551,0.01,0.0001,1.5052268505096436
768.4098540142865,0.04274916648864746,0.01,0.0001,1.5052268505096436
768.4098023902793,0.03343796730041504,0.01,0.0001,1.5052268505096436
768.4096774220623,0.04064607620239258,0.01,0.0001,1.5052268505096436
768.4058497373949,0.03875470161437988,0.01,0.0001,1.5052268505096436
768.4057374540475,0.03160214424133301,0.01,0.0001,1.5052268505096436
768.405447664407,0.038871049880981445,0.01,0.0001,1.5052268505096436
768.4072799406478,0.038496971130371094,0.01,0.0001,1.5052268505096436
768.4082298503637,0.04758119583129883,0.01,0.0001,1.5052268505096436
768.4079957580556,0.041022300720214844,0.01,0.0001,1.5052268505096436
768.4084480229172,0.042838096618652344,0.01,0.0001,1.5052268505096436
768.4086845108294,0.039376020431518555,0.01,0.0001,1.5052268505096436
768.4088681577533,0.040667057037353516,0.01,0.0001,1.5052268505096436
768.4093844644043,0.042851924896240234,0.01,0.0001,1.5052268505096436
768.409338612429,0.044829368591308594,0.01,0.0001,1.5052268505096436
768.4092323950312,0.03911590576171875,0.01,0.0001,1.5052268505096436
768.409332016178,0.05401015281677246,0.01,0.0001,1.5052268505096436
768.4092471054653,0.03613090515136719,0.01,0.0001,1.5052268505096436
768.409410468302,0.026964902877807617,0.01,0.0001,1.5052268505096436
768.413492846624,0.03251194953918457,0.01,0.0001,1.5052268505096436
768.4133704301609,0.039504051208496094,0.01,0.0001,1.5052268505096436
768.4129288679376,0.044104814529418945,0.01,0.0001,1.5052268505096436
768.4123521426513,0.04136085510253906,0.01,0.0001,1.5052268505096436
768.4109113815956,0.03992795944213867,0.01,0.0001,1.5052268505096436
768.4105290750724,0.03734707832336426,0.01,0.0001,1.5052268505096436
768.4111356501892,0.04305291175842285,0.01,0.0001,1.5052268505096436
768.4110866721774,0.045747995376586914,0.01,0.0001,1.5052268505096436
768.4107705045462,0.03861808776855469,0.01,0.0001,1.5052268505096436
768.4107275960067,0.04382205009460449,0.01,0.0001,1.5052268505096436
768.410225305479,0.04405689239501953,0.01,0.0001,1.5052268505096436
768.4102653963466,0.04221200942993164,0.01,0.0001,1.5052268505096436
768.4097959340525,0.04129981994628906,0.01,0.0001,1.5052268505096436
768.4098926465995,0.038465023040771484,0.01,0.0001,1.5052268505096436
768.4100520859,0.043984174728393555,0.01,0.0001,1.5052268505096436
768.4061229160619,0.03744792938232422,0.01,0.0001,1.5052268505096436
768.4063019705155,0.031433820724487305,0.01,0.0001,1.5052268505096436
768.4067793315513,0.03206586837768555,0.01,0.0001,1.5052268505096436
768.4085119163924,0.0421750545501709,0.01,0.0001,1.5052268505096436
768.4085474533841,0.04319000244140625,0.01,0.0001,1.5052268505096436
768.409182569766,0.04300117492675781,0.01,0.0001,1.5052268505096436
768.4090096203818,0.040779829025268555,0.01,0.0001,1.5052268505096436
768.4095400212778,0.04454398155212402,0.01,0.0001,1.5052268505096436
768.4096005164796,0.04043412208557129,0.01,0.0001,1.5052268505096436
768.409364483094,0.04675698280334473,0.01,0.0001,1.5052268505096436
768.4090612126276,0.0572359561920166,0.01,0.0001,1.5052268505096436
768.4093857497465,0.03694725036621094,0.01,0.0001,1.5052268505096436
768.4094574436563,0.03208661079406738,0.01,0.0001,1.5052268505096436
768.4093569856744,0.03180384635925293,0.01,0.0001,1.5052268505096436
768.4094914337928,0.0376582145690918,0.01,0.0001,1.5052268505096436
768.4061631108199,0.028339862823486328,0.01,0.0001,1.5052268505096436
768.406160225957,0.032401084899902344,0.01,0.0001,1.5052268505096436
768.4057388736719,0.03388404846191406,0.01,0.0001,1.5052268505096436
768.405654846185,0.03836393356323242,0.01,0.0001,1.5052268505096436
768.4063417162632,0.04042816162109375,0.01,0.0001,1.5052268505096436
768.4069715131561,0.040271759033203125,0.01,0.0001,1.5052268505096436
768.4071148765951,0.04130196571350098,0.01,0.0001,1.5052268505096436
768.4082119745258,0.04640984535217285,0.01,0.0001,1.5052268505096436
768.4087214810866,0.049468040466308594,0.01,0.0001,1.5052268505096436
768.4086348235272,0.038011789321899414,0.01,0.0001,1.5052268505096436
768.4086935525978,0.04741501808166504,0.01,0.0001,1.5052268505096436
768.4091655053658,0.04282689094543457,0.01,0.0001,1.5052268505096436
768.4092563775043,0.040731191635131836,0.01,0.0001,1.5052268505096436
768.409319233926,0.03404998779296875,0.01,0.0001,1.5052268505096436
768.4091073526833,0.041586875915527344,0.01,0.0001,1.5052268505096436
768.4132699330751,0.04587507247924805,0.01,0.0001,1.5052268505096436
768.4133621582197,0.04870295524597168,0.01,0.0001,1.5052268505096436
768.4130253514213,0.02377009391784668,0.01,0.0001,1.5052268505096436
768.4111698446063,0.0403900146484375,0.01,0.0001,1.5052268505096436
768.4105883055867,0.04262709617614746,0.01,0.0001,1.5052268505096436
768.4103783622004,0.044777870178222656,0.01,0.0001,1.5052268505096436
768.4105089882488,0.04951977729797363,0.01,0.0001,1.5052268505096436
768.4104598953929,0.039804935455322266,0.01,0.0001,1.5052268505096436
768.4104792488046,0.045430898666381836,0.01,0.0001,1.5052268505096436
768.4101461101908,0.04226517677307129,0.01,0.0001,1.5052268505096436
768.4103295074024,0.05079507827758789,0.01,0.0001,1.5052268505096436
768.4101467090654,0.0427546501159668,0.01,0.0001,1.5052268505096436
768.4102188116373,0.04209423065185547,0.01,0.0001,1.5052268505096436
768.410120002774,0.03331398963928223,0.01,0.0001,1.5052268505096436
768.4099474177854,0.031774044036865234,0.01,0.0001,1.5052268505096436
768.4134500708809,0.03216195106506348,0.01,0.0001,1.5052268505096436
768.4135176778719,0.029944896697998047,0.01,0.0001,1.5052268505096436
768.4131131393259,0.03648209571838379,0.01,0.0001,1.5052268505096436
768.413142687909,0.04376697540283203,0.01,0.0001,1.5052268505096436
768.4122254749958,0.0453951358795166,0.01,0.0001,1.5052268505096436
768.4115649447241,0.06064796447753906,0.01,0.0001,1.5052268505096436
768.4116323860427,0.04315590858459473,0.01,0.0001,1.5052268505096436
768.4113846979952,0.045670270919799805,0.01,0.0001,1.5052268505096436
768.4108387649402,0.041800737380981445,0.01,0.0001,1.5052268505096436
768.4105598264484,0.04227423667907715,0.01,0.0001,1.5052268505096436
768.4101738721323,0.04402494430541992,0.01,0.0001,1.5052268505096436
768.4102956272181,0.043878793716430664,0.01,0.0001,1.5052268505096436
768.410000801176,0.04364013671875,0.01,0.0001,1.5052268505096436
768.4100908574281,0.047553062438964844,0.01,0.0001,1.5052268505096436
768.4099453405768,0.039238929748535156,0.01,0.0001,1.5052268505096436
768.4135830665595,0.05304718017578125,0.01,0.0001,1.5052268505096436
768.4136841105899,0.035513877868652344,0.01,0.0001,1.5052268505096436
768.4133675145202,0.03044605255126953,0.01,0.0001,1.5052268505096436
768.4131805692266,0.052870988845825195,0.01,0.0001,1.5052268505096436
768.4126138940406,0.03958916664123535,0.01,0.0001,1.5052268505096436
768.4121674740412,0.038475990295410156,0.01,0.0001,1.5052268505096436
