losses,time_itr,lambda_,step_size,preprocess_time
4636.087679136134,0.0016391277313232422,0.01,0.0001,2.7894973754882812e-05
4527.072678383239,0.005937099456787109,0.01,0.0001,2.7894973754882812e-05
4410.194540451996,0.008316755294799805,0.01,0.0001,2.7894973754882812e-05
4302.228197317537,0.014340877532958984,0.01,0.0001,2.7894973754882812e-05
4203.103976904949,0.010535240173339844,0.01,0.0001,2.7894973754882812e-05
4104.212129824495,0.026134729385375977,0.01,0.0001,2.7894973754882812e-05
3997.5112279822324,0.007506132125854492,0.01,0.0001,2.7894973754882812e-05
3900.089244584967,0.011240005493164062,0.01,0.0001,2.7894973754882812e-05
3811.577444909948,0.012816190719604492,0.01,0.0001,2.7894973754882812e-05
3722.5552522260887,0.007393836975097656,0.01,0.0001,2.7894973754882812e-05
3620.1795911237887,0.010750055313110352,0.01,0.0001,2.7894973754882812e-05
3619.6955098914646,0.003863096237182617,0.01,0.0001,2.7894973754882812e-05
3619.4291182309375,0.0016279220581054688,0.01,0.0001,2.7894973754882812e-05
3618.668542787336,0.0015530586242675781,0.01,0.0001,2.7894973754882812e-05
3617.6139379377523,0.001374959945678711,0.01,0.0001,2.7894973754882812e-05
3616.745653845022,0.0014028549194335938,0.01,0.0001,2.7894973754882812e-05
3534.0322894379246,0.004323005676269531,0.01,0.0001,2.7894973754882812e-05
3444.8368788235675,0.017399072647094727,0.01,0.0001,2.7894973754882812e-05
3362.921941920884,0.014633893966674805,0.01,0.0001,2.7894973754882812e-05
3286.97774005834,0.014285802841186523,0.01,0.0001,2.7894973754882812e-05
3210.816736960343,0.012585163116455078,0.01,0.0001,2.7894973754882812e-05
3128.485238637257,0.008028984069824219,0.01,0.0001,2.7894973754882812e-05
3053.639290928753,0.013769865036010742,0.01,0.0001,2.7894973754882812e-05
2986.0238612858475,0.006921052932739258,0.01,0.0001,2.7894973754882812e-05
2917.7820044990676,0.007235050201416016,0.01,0.0001,2.7894973754882812e-05
2839.0165312773033,0.006973981857299805,0.01,0.0001,2.7894973754882812e-05
2838.661579184683,0.0049610137939453125,0.01,0.0001,2.7894973754882812e-05
2838.4624752435047,0.00787210464477539,0.01,0.0001,2.7894973754882812e-05
2837.8742169440393,0.0032911300659179688,0.01,0.0001,2.7894973754882812e-05
2837.1293936290367,0.004006862640380859,0.01,0.0001,2.7894973754882812e-05
2836.4966812633866,0.001722097396850586,0.01,0.0001,2.7894973754882812e-05
2773.254820620698,0.005043983459472656,0.01,0.0001,2.7894973754882812e-05
2704.710582707853,0.0071561336517333984,0.01,0.0001,2.7894973754882812e-05
2642.085065535374,0.013782978057861328,0.01,0.0001,2.7894973754882812e-05
2583.4493064889443,0.009029865264892578,0.01,0.0001,2.7894973754882812e-05
2524.3803611813164,0.01318812370300293,0.01,0.0001,2.7894973754882812e-05
2460.4449814183326,0.007164955139160156,0.01,0.0001,2.7894973754882812e-05
2402.580115895827,0.013947010040283203,0.01,0.0001,2.7894973754882812e-05
2350.558862601563,0.018826007843017578,0.01,0.0001,2.7894973754882812e-05
2297.8837824420298,0.013341903686523438,0.01,0.0001,2.7894973754882812e-05
2236.9427255366268,0.01001429557800293,0.01,0.0001,2.7894973754882812e-05
2236.6818601557925,0.004208087921142578,0.01,0.0001,2.7894973754882812e-05
2236.530145863178,0.004750728607177734,0.01,0.0001,2.7894973754882812e-05
2236.0737267472387,0.002196073532104492,0.01,0.0001,2.7894973754882812e-05
2235.540109129012,0.0013501644134521484,0.01,0.0001,2.7894973754882812e-05
2235.0768740095455,0.0014529228210449219,0.01,0.0001,2.7894973754882812e-05
2186.391806631078,0.0038089752197265625,0.01,0.0001,2.7894973754882812e-05
2133.3948458092395,0.011452198028564453,0.01,0.0001,2.7894973754882812e-05
2085.1903076946596,0.012691974639892578,0.01,0.0001,2.7894973754882812e-05
2039.6113432224067,0.0072269439697265625,0.01,0.0001,2.7894973754882812e-05
1993.5180356376977,0.011544942855834961,0.01,0.0001,2.7894973754882812e-05
1943.5913742477576,0.010791778564453125,0.01,0.0001,2.7894973754882812e-05
1898.6090714109866,0.008899211883544922,0.01,0.0001,2.7894973754882812e-05
1858.3327238307688,0.010523796081542969,0.01,0.0001,2.7894973754882812e-05
1817.4258370361413,0.007197141647338867,0.01,0.0001,2.7894973754882812e-05
1770.0393070973353,0.011980056762695312,0.01,0.0001,2.7894973754882812e-05
1769.847097866617,0.004100799560546875,0.01,0.0001,2.7894973754882812e-05
1769.7294562930022,0.0013470649719238281,0.01,0.0001,2.7894973754882812e-05
1769.3744295953793,0.001753091812133789,0.01,0.0001,2.7894973754882812e-05
1768.9863134187194,0.0014297962188720703,0.01,0.0001,2.7894973754882812e-05
1768.645639894261,0.0017881393432617188,0.01,0.0001,2.7894973754882812e-05
1730.9377563946177,0.009227991104125977,0.01,0.0001,2.7894973754882812e-05
1689.7394528073469,0.013334035873413086,0.01,0.0001,2.7894973754882812e-05
1652.4087573622003,0.0069200992584228516,0.01,0.0001,2.7894973754882812e-05
1616.7674715511102,0.013128042221069336,0.01,0.0001,2.7894973754882812e-05
