losses,time_itr,lambda_,step_size,preprocess_time
463.22984494074393,0.0194549560546875,0.01,0.0001,70.59712409973145
440.63676204980186,0.01935410499572754,0.01,0.0001,70.59712409973145
419.46453246097025,0.022001028060913086,0.01,0.0001,70.59712409973145
399.7318475282349,0.02562403678894043,0.01,0.0001,70.59712409973145
381.44053492789226,0.029041051864624023,0.01,0.0001,70.59712409973145
364.5749810432036,0.01774287223815918,0.01,0.0001,70.59712409973145
349.1022012648898,0.015969038009643555,0.01,0.0001,70.59712409973145
334.97252759841575,0.0125579833984375,0.01,0.0001,70.59712409973145
322.1208434023441,0.009521961212158203,0.01,0.0001,70.59712409973145
310.4682705425522,0.009030342102050781,0.01,0.0001,70.59712409973145
299.9242057412324,0.011819124221801758,0.01,0.0001,70.59712409973145
290.3886080315619,0.019114017486572266,0.01,0.0001,70.59712409973145
281.7544532140382,0.01892566680908203,0.01,0.0001,70.59712409973145
273.9102882348403,0.018839597702026367,0.01,0.0001,70.59712409973145
266.74283301214757,0.020708799362182617,0.01,0.0001,70.59712409973145
260.13958545294145,0.020574331283569336,0.01,0.0001,70.59712409973145
253.99138544020576,0.026533842086791992,0.01,0.0001,70.59712409973145
248.19488599759563,0.017812013626098633,0.01,0.0001,70.59712409973145
242.6548672707515,0.020748138427734375,0.01,0.0001,70.59712409973145
237.2863153822306,0.011893987655639648,0.01,0.0001,70.59712409973145
232.01617807340003,0.014453887939453125,0.01,0.0001,70.59712409973145
226.7847063523964,0.009368181228637695,0.01,0.0001,70.59712409973145
221.54629891719884,0.011768817901611328,0.01,0.0001,70.59712409973145
216.26978498495447,0.02854299545288086,0.01,0.0001,70.59712409973145
210.93811049353405,0.02239704132080078,0.01,0.0001,70.59712409973145
205.54742985040122,0.009261846542358398,0.01,0.0001,70.59712409973145
200.1056465577136,0.011745691299438477,0.01,0.0001,70.59712409973145
194.6304864950968,0.019879817962646484,0.01,0.0001,70.59712409973145
189.1472227216504,0.013447046279907227,0.01,0.0001,70.59712409973145
183.6861963251037,0.026630878448486328,0.01,0.0001,70.59712409973145
178.28029121614114,0.02145099639892578,0.01,0.0001,70.59712409973145
172.9625204481518,0.026115894317626953,0.01,0.0001,70.59712409973145
167.76386784928098,0.02090907096862793,0.01,0.0001,70.59712409973145
162.7115031923463,0.024796009063720703,0.01,0.0001,70.59712409973145
157.8274547126859,0.029281139373779297,0.01,0.0001,70.59712409973145
153.12778321544536,0.016038179397583008,0.01,0.0001,70.59712409973145
148.62226130163265,0.011232614517211914,0.01,0.0001,70.59712409973145
144.31452323033878,0.010048151016235352,0.01,0.0001,70.59712409973145
140.20261889263273,0.01011514663696289,0.01,0.0001,70.59712409973145
136.27988169510425,0.016157150268554688,0.01,0.0001,70.59712409973145
132.53600618812524,0.014385223388671875,0.01,0.0001,70.59712409973145
128.95822730138437,0.01678299903869629,0.01,0.0001,70.59712409973145
125.53249835935783,0.021109819412231445,0.01,0.0001,70.59712409973145
122.24457814123362,0.02597975730895996,0.01,0.0001,70.59712409973145
119.08095607793871,0.013614892959594727,0.01,0.0001,70.59712409973145
116.02956692782308,0.02036285400390625,0.01,0.0001,70.59712409973145
113.08026961710432,0.022029876708984375,0.01,0.0001,70.59712409973145
110.22508725999145,0.01979207992553711,0.01,0.0001,70.59712409973145
107.45822495448232,0.022749900817871094,0.01,0.0001,70.59712409973145
104.77589753118373,0.018543004989624023,0.01,0.0001,70.59712409973145
102.17601028104812,0.0120391845703125,0.01,0.0001,70.59712409973145
99.65774157223638,0.01283717155456543,0.01,0.0001,70.59712409973145
97.22107739843581,0.010619163513183594,0.01,0.0001,70.59712409973145
94.86634484948056,0.011001825332641602,0.01,0.0001,70.59712409973145
92.59378508429063,0.015703201293945312,0.01,0.0001,70.59712409973145
90.40319759096305,0.01650691032409668,0.01,0.0001,70.59712409973145
88.29367736661273,0.015101909637451172,0.01,0.0001,70.59712409973145
86.2634561315256,0.01995992660522461,0.01,0.0001,70.59712409973145
84.30984869203319,0.03290534019470215,0.01,0.0001,70.59712409973145
82.42929680554911,0.01767873764038086,0.01,0.0001,70.59712409973145
80.61749590307016,0.02498483657836914,0.01,0.0001,70.59712409973145
78.86958509927193,0.015491962432861328,0.01,0.0001,70.59712409973145
77.18037816754077,0.015607118606567383,0.01,0.0001,70.59712409973145
75.54461248591183,0.010210037231445312,0.01,0.0001,70.59712409973145
73.95719412292878,0.013426780700683594,0.01,0.0001,70.59712409973145
72.4134198716958,0.01310110092163086,0.01,0.0001,70.59712409973145
70.90916073584533,0.01487588882446289,0.01,0.0001,70.59712409973145
69.44099569034931,0.015620946884155273,0.01,0.0001,70.59712409973145
68.00628908030959,0.044593095779418945,0.01,0.0001,70.59712409973145
66.60320944170596,0.03355813026428223,0.01,0.0001,70.59712409973145
65.23069157021342,0.01265096664428711,0.01,0.0001,70.59712409973145
63.88834715347417,0.012972116470336914,0.01,0.0001,70.59712409973145
62.57633212332039,0.01147317886352539,0.01,0.0001,70.59712409973145
61.29518104242158,0.027267932891845703,0.01,0.0001,70.59712409973145
60.04562032031225,0.02388596534729004,0.01,0.0001,70.59712409973145
58.828372881172925,0.0305941104888916,0.01,0.0001,70.59712409973145
57.64396710686929,0.013952016830444336,0.01,0.0001,70.59712409973145
56.49256247440992,0.014219999313354492,0.01,0.0001,70.59712409973145
55.37380331074721,0.02101874351501465,0.01,0.0001,70.59712409973145
54.28671051426616,0.02107405662536621,0.01,0.0001,70.59712409973145
53.22961896870234,0.04809713363647461,0.01,0.0001,70.59712409973145
52.20016575664286,0.015764951705932617,0.01,0.0001,70.59712409973145
51.19533126098578,0.01164698600769043,0.01,0.0001,70.59712409973145
50.21153196445521,0.02035999298095703,0.01,0.0001,70.59712409973145
49.244760405977104,0.009415864944458008,0.01,0.0001,70.59712409973145
48.29076454928764,0.008869171142578125,0.01,0.0001,70.59712409973145
47.34525600218662,0.029170989990234375,0.01,0.0001,70.59712409973145
46.40413432626626,0.01725316047668457,0.01,0.0001,70.59712409973145
45.46371329666806,0.019588947296142578,0.01,0.0001,70.59712409973145
44.52093455223899,0.013473987579345703,0.01,0.0001,70.59712409973145
43.57355468548431,0.019726991653442383,0.01,0.0001,70.59712409973145
42.620293438049856,0.035652875900268555,0.01,0.0001,70.59712409973145
41.660933181217395,0.03451275825500488,0.01,0.0001,70.59712409973145
40.69636308134324,0.03428792953491211,0.01,0.0001,70.59712409973145
39.72856502307269,0.020880699157714844,0.01,0.0001,70.59712409973145
38.76054219596609,0.013996124267578125,0.01,0.0001,70.59712409973145
37.796194939705615,0.010571956634521484,0.01,0.0001,70.59712409973145
36.840151705180766,0.00870513916015625,0.01,0.0001,70.59712409973145
35.897565584484475,0.010881900787353516,0.01,0.0001,70.59712409973145
34.973888619006786,0.01678776741027832,0.01,0.0001,70.59712409973145
34.074636917480404,0.013139009475708008,0.01,0.0001,70.59712409973145
33.205159494702805,0.015475988388061523,0.01,0.0001,70.59712409973145
32.370422746129734,0.03161501884460449,0.01,0.0001,70.59712409973145
31.574820741384517,0.04209303855895996,0.01,0.0001,70.59712409973145
30.82201923929915,0.021778106689453125,0.01,0.0001,70.59712409973145
30.11483871684438,0.021129131317138672,0.01,0.0001,70.59712409973145
29.455178990320473,0.013339042663574219,0.01,0.0001,70.59712409973145
28.843985402643398,0.015613079071044922,0.01,0.0001,70.59712409973145
28.28125423772759,0.010453939437866211,0.01,0.0001,70.59712409973145
27.766073140679552,0.00845789909362793,0.01,0.0001,70.59712409973145
27.296690958051805,0.009527921676635742,0.01,0.0001,70.59712409973145
26.870610600058754,0.011426210403442383,0.01,0.0001,70.59712409973145
26.48469825078081,0.019549846649169922,0.01,0.0001,70.59712409973145
26.135302454861474,0.02056717872619629,0.01,0.0001,70.59712409973145
25.818377200099686,0.02881908416748047,0.01,0.0001,70.59712409973145
25.529603984921348,0.026346921920776367,0.01,0.0001,70.59712409973145
25.264508890836083,0.015430927276611328,0.01,0.0001,70.59712409973145
25.018571759615778,0.029942035675048828,0.01,0.0001,70.59712409973145
24.787325603525275,0.023308992385864258,0.01,0.0001,70.59712409973145
24.566445275560444,0.012329816818237305,0.01,0.0001,70.59712409973145
24.35182514118933,0.010171175003051758,0.01,0.0001,70.59712409973145
24.139645995479288,0.009882926940917969,0.01,0.0001,70.59712409973145
23.926431756933873,0.01086115837097168,0.01,0.0001,70.59712409973145
23.709096560710485,0.025881052017211914,0.01,0.0001,70.59712409973145
23.484982805262614,0.018157005310058594,0.01,0.0001,70.59712409973145
23.25189052572736,0.021344900131225586,0.01,0.0001,70.59712409973145
23.008098227692887,0.012939929962158203,0.01,0.0001,70.59712409973145
22.75237506996538,0.01958298683166504,0.01,0.0001,70.59712409973145
22.48398408270242,0.014912128448486328,0.01,0.0001,70.59712409973145
22.202675987092697,0.01955103874206543,0.01,0.0001,70.59712409973145
21.908673171504333,0.025740861892700195,0.01,0.0001,70.59712409973145
21.60264349018194,0.025265932083129883,0.01,0.0001,70.59712409973145
21.285663783171323,0.013527154922485352,0.01,0.0001,70.59712409973145
20.959173356240324,0.011478662490844727,0.01,0.0001,70.59712409973145
20.62491808159243,0.012894153594970703,0.01,0.0001,70.59712409973145
20.28488624998338,0.06698012351989746,0.01,0.0001,70.59712409973145
19.941237782813225,0.011523008346557617,0.01,0.0001,70.59712409973145
19.596228857474205,0.020277023315429688,0.01,0.0001,70.59712409973145
19.252134370954302,0.02586221694946289,0.01,0.0001,70.59712409973145
18.911170930738944,0.016984224319458008,0.01,0.0001,70.59712409973145
18.57542319180322,0.018517017364501953,0.01,0.0001,70.59712409973145
18.24677633698996,0.015552043914794922,0.01,0.0001,70.59712409973145
17.926857319968235,0.014045000076293945,0.01,0.0001,70.59712409973145
17.6169871612156,0.027664899826049805,0.01,0.0001,70.59712409973145
17.318146125106953,0.016353845596313477,0.01,0.0001,70.59712409973145
17.03095303687492,0.02204108238220215,0.01,0.0001,70.59712409973145
16.755659355809968,0.02101421356201172,0.01,0.0001,70.59712409973145
16.492157944528252,0.02110576629638672,0.01,0.0001,70.59712409973145
16.24000580391201,0.01124715805053711,0.01,0.0001,70.59712409973145
15.998459419020797,0.027529001235961914,0.01,0.0001,70.59712409973145
15.766520818445114,0.02220010757446289,0.01,0.0001,70.59712409973145
15.54299201753238,0.025435686111450195,0.01,0.0001,70.59712409973145
15.326535215948699,0.013369083404541016,0.01,0.0001,70.59712409973145
15.11573596418382,0.02424788475036621,0.01,0.0001,70.59712409973145
14.90916650439827,0.028211116790771484,0.01,0.0001,70.59712409973145
14.705446621654735,0.012274980545043945,0.01,0.0001,70.59712409973145
14.50329959710277,0.010512828826904297,0.01,0.0001,70.59712409973145
14.301601213399621,0.01810002326965332,0.01,0.0001,70.59712409973145
14.099420197895311,0.016150951385498047,0.01,0.0001,70.59712409973145
13.89604897172913,0.023263931274414062,0.01,0.0001,70.59712409973145
13.691024073026666,0.016294002532958984,0.01,0.0001,70.59712409973145
13.484136111514609,0.01475214958190918,0.01,0.0001,70.59712409973145
